67.57,20.46,-50.68
67.74,20.41,-52.28
67.91,20.35,-55.03
68.08,20.30,-56.59
68.25,20.25,-58.21
68.42,20.19,-59.90
68.59,20.14,-61.55
68.76,20.09,-63.52
68.93,20.04,-65.16
69.10,19.98,-66.91
69.27,19.93,-68.59
69.44,19.88,-70.32
69.61,19.83,-71.97
69.78,19.78,-73.93
69.95,19.73,-75.78
70.12,19.68,-77.35
70.29,19.63,-79.24
70.46,19.58,-80.88
70.63,19.53,-82.97
70.80,19.48,-84.61
70.97,19.43,-86.73
71.14,19.38,-88.45
71.31,19.33,-90.08
71.48,19.29,-91.99
71.65,19.24,-93.82
71.82,19.19,-95.42
71.99,19.14,-97.42
72.16,19.09,-99.20
72.33,19.05,-100.77
72.50,19.00,-102.82
72.67,18.95,-104.37
72.84,18.91,-106.36
73.01,18.86,-108.13
73.18,18.81,-109.60
73.35,18.77,-111.51
73.52,18.72,-113.24
73.69,18.68,-114.93
73.86,18.63,-116.38
74.03,18.59,-118.12
74.20,18.54,-119.65
74.37,18.50,-121.46
74.54,18.45,-122.74
74.71,18.41,-124.50
74.88,18.36,-125.96
75.05,18.32,-127.57
75.22,18.28,-128.79
75.39,18.23,-130.51
75.56,18.19,-132.09
75.73,18.15,-133.36
75.90,18.10,-134.85
76.07,18.06,-136.19
76.24,18.02,-137.62
76.41,17.98,-138.89
76.58,17.93,-140.15
76.75,17.89,-141.57
76.92,17.85,-142.61
77.09,17.81,-143.89
77.26,17.77,-145.10
77.43,17.73,-146.19
77.60,17.69,-147.44
77.77,17.64,-148.33
77.94,17.60,-149.52
78.11,17.56,-150.67
78.28,17.52,-151.79
78.45,17.48,-152.51
78.62,17.44,-153.56
78.79,17.40,-154.67
78.96,17.36,-155.25
79.13,17.32,-156.28
79.30,17.28,-157.05
79.47,17.25,-157.74
79.64,17.21,-158.43
79.81,17.17,-159.23
79.98,17.13,-159.92
80.15,17.09,-160.76
80.32,17.05,-161.08
80.49,17.01,-161.81
80.66,16.98,-162.30
80.83,16.94,-162.75
81.00,16.90,-163.36
81.17,16.86,-163.80
81.34,16.83,-164.12
81.51,16.79,-164.54
81.68,16.75,-164.96
81.85,16.72,-165.15
82.02,16.68,-165.50
82.19,16.64,-165.64
82.36,16.61,-165.90
82.53,16.57,-165.94
82.70,16.53,-166.07
82.87,16.50,-166.19
83.04,16.46,-166.32
83.21,16.43,-166.23
83.38,16.39,-166.30
83.55,16.35,-166.22
83.72,16.32,-166.16
83.89,16.28,-166.07
84.06,16.25,-165.98
84.23,16.21,-165.65
84.40,16.18,-165.43
84.57,16.15,-165.20
84.74,16.11,-165.00
84.91,16.08,-164.64
85.08,16.04,-164.30
85.25,16.01,-163.90
85.42,15.97,-163.55
85.59,15.94,-163.14
85.76,15.91,-162.73
85.93,15.87,-162.32
86.10,15.84,-161.59
86.27,15.81,-161.15
86.44,15.77,-160.56
86.61,15.74,-159.98
86.78,15.71,-159.40
86.95,15.68,-158.63
87.12,15.64,-158.08
87.29,15.61,-157.28
87.46,15.58,-156.60
87.63,15.55,-155.71
87.80,15.51,-154.89
87.97,15.48,-154.04
88.14,15.45,-153.34
88.31,15.42,-152.36
88.48,15.39,-151.64
88.65,15.36,-150.68
88.82,15.33,-149.63
88.99,15.29,-148.82
89.16,15.26,-147.82
89.33,15.23,-146.59
89.50,15.20,-145.84
89.67,15.17,-144.74
89.84,15.14,-143.53
90.01,15.11,-142.77
90.18,15.08,-141.62
90.35,15.05,-140.39
90.52,15.02,-139.31
